,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
27,2023-02-25,17:00,Ligue 1,Matchweek 25,Sat,Home,L,1,3,Lyon,1.5,1.1,43.0,12031.0,Nabil Bentaleb,4-3-3,Florent Batta,Match Report,,11.0,2.0,17.6,0.0,0.0,0.0,2023,Angers
28,2023-03-05,15:00,Ligue 1,Matchweek 26,Sun,Away,L,0,5,Montpellier,0.9,2.9,40.0,11664.0,Nabil Bentaleb,4-3-3,Benoît Millot,Match Report,,10.0,4.0,16.4,0.0,0.0,0.0,2023,Angers
29,2023-03-12,15:00,Ligue 1,Matchweek 27,Sun,Home,L,0,2,Toulouse,1.7,1.6,40.0,6487.0,Pierrick Capelle,5-3-2,Pierre Gaillouste,Match Report,,13.0,2.0,16.5,1.0,0.0,0.0,2023,Angers
30,2023-03-18,21:00,Ligue 1,Matchweek 28,Sat,Away,L,0,3,Lens,0.5,1.6,54.0,37410.0,Pierrick Capelle,5-3-2,Bastien Dechepy,Match Report,,3.0,1.0,11.3,0.0,0.0,0.0,2023,Angers
31,2023-04-02,15:00,Ligue 1,Matchweek 29,Sun,Home,D,1,1,Nice,0.9,1.5,37.0,6649.0,Pierrick Capelle,5-3-2,Eric Wattellier,Match Report,,13.0,6.0,23.4,1.0,0.0,0.0,2023,Angers
32,2023-04-08,17:00,Ligue 1,Matchweek 30,Sat,Home,W,1,0,Lille,1.0,1.4,34.0,7469.0,Pierrick Capelle,5-3-2,Mathieu Vernice,Match Report,,7.0,5.0,18.3,0.0,0.0,0.0,2023,Angers
33,2023-04-16,15:00,Ligue 1,Matchweek 31,Sun,Away,L,1,2,Clermont Foot,0.3,2.1,47.0,10589.0,Nabil Bentaleb,5-3-2,Thomas Léonard,Match Report,,7.0,4.0,20.5,0.0,0.0,0.0,2023,Angers
34,2023-04-21,21:00,Ligue 1,Matchweek 32,Fri,Home,L,1,2,Paris S-G,1.8,1.6,35.0,16914.0,Himad Abdelli,5-3-2,Eric Wattellier,Match Report,,16.0,4.0,18.4,0.0,0.0,0.0,2023,Angers
35,2023-04-30,15:00,Ligue 1,Matchweek 33,Sun,Away,L,2,4,Rennes,1.0,2.1,36.0,28028.0,Nabil Bentaleb,5-3-2,Florent Batta,Match Report,,3.0,1.0,17.8,0.0,1.0,1.0,2023,Angers
36,2023-05-07,13:00,Ligue 1,Matchweek 34,Sun,Home,L,1,2,Monaco,1.0,2.1,60.0,9223.0,Nabil Bentaleb,5-3-2,Jeremy Stinat,Match Report,,10.0,3.0,19.8,1.0,0.0,0.0,2023,Angers
37,2023-05-14,20:45,Ligue 1,Matchweek 35,Sun,Away,L,1,3,Marseille,0.3,2.7,38.0,63329.0,Nabil Bentaleb,5-3-2,Benoît Millot,Match Report,,4.0,1.0,19.4,0.0,0.0,0.0,2023,Angers
38,2023-05-21,15:00,Ligue 1,Matchweek 36,Sun,Away,D,2,2,Reims,1.2,1.5,43.0,11242.0,Himad Abdelli,5-3-2,Florent Batta,Match Report,,7.0,3.0,14.1,0.0,0.0,0.0,2023,Angers
39,2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Home,W,2,1,Troyes,1.2,0.3,60.0,7419.0,Himad Abdelli,5-3-2,Karim Abed,Match Report,,18.0,5.0,20.0,1.0,0.0,0.0,2023,Angers
40,2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Away,L,0,1,Nantes,0.3,1.1,66.0,27650.0,Pierrick Capelle,5-3-2,Clément Turpin,Match Report,,5.0,1.0,20.5,1.0,0.0,0.0,2023,Angers
1,2021-08-07,21:00,Ligue 1,Matchweek 1,Sat,Away,W,2,1,Troyes,1.2,0.9,56.0,15248.0,Presnel Kimpembe,4-4-2,Amaury Delerue,Match Report,,12.0,2.0,16.2,0.0,0.0,0.0,2022,ParisSaintGermain
2,2021-08-14,21:00,Ligue 1,Matchweek 2,Sat,Home,W,4,2,Strasbourg,3.1,0.7,65.0,46962.0,Presnel Kimpembe,4-3-3,Willy Delajod,Match Report,,11.0,5.0,15.4,1.0,0.0,0.0,2022,ParisSaintGermain
3,2021-08-20,21:00,Ligue 1,Matchweek 3,Fri,Away,W,4,2,Brest,0.9,1.1,74.0,14586.0,Presnel Kimpembe,4-1-2-1-2◆,Eric Wattellier,Match Report,,16.0,8.0,21.1,0.0,0.0,0.0,2022,ParisSaintGermain
4,2021-08-29,20:45,Ligue 1,Matchweek 4,Sun,Away,W,2,0,Reims,1.3,0.7,67.0,20525.0,Marquinhos,4-3-3,François Letexier,Match Report,,12.0,3.0,17.1,1.0,0.0,0.0,2022,ParisSaintGermain
5,2021-09-11,17:00,Ligue 1,Matchweek 5,Sat,Home,W,4,0,Clermont Foot,2.5,0.9,51.0,47329.0,Marquinhos,4-3-3,Mikael Lesage,Match Report,,13.0,7.0,14.7,0.0,0.0,0.0,2022,ParisSaintGermain
7,2021-09-19,20:45,Ligue 1,Matchweek 6,Sun,Home,W,2,1,Lyon,2.0,0.8,54.0,47611.0,Marquinhos,4-2-3-1,Clément Turpin,Match Report,,13.0,4.0,20.6,2.0,1.0,1.0,2022,ParisSaintGermain
8,2021-09-22,21:00,Ligue 1,Matchweek 7,Wed,Away,W,2,1,Metz,1.3,0.9,74.0,2661.0,Marquinhos,4-1-2-1-2◆,Jérémie Pignard,Match Report,,15.0,4.0,20.0,0.0,0.0,0.0,2022,ParisSaintGermain
9,2021-09-25,21:00,Ligue 1,Matchweek 8,Sat,Home,W,2,0,Montpellier,2.1,0.2,53.0,47408.0,Marquinhos,4-3-3,Antony Gautier,Match Report,,16.0,5.0,15.3,0.0,0.0,0.0,2022,ParisSaintGermain
11,2021-10-03,13:00,Ligue 1,Matchweek 9,Sun,Away,L,0,2,Rennes,1.5,1.0,67.0,28092.0,Marquinhos,4-2-3-1,Ruddy Buquet,Match Report,,13.0,0.0,19.9,2.0,0.0,0.0,2022,ParisSaintGermain
12,2021-10-15,21:00,Ligue 1,Matchweek 10,Fri,Home,W,2,1,Angers,2.0,1.1,72.0,47646.0,Presnel Kimpembe,4-3-3,Bastien Dechepy,Match Report,,12.0,1.0,20.4,2.0,1.0,1.0,2022,ParisSaintGermain
14,2021-10-24,20:45,Ligue 1,Matchweek 11,Sun,Away,D,0,0,Marseille,1.4,1.1,52.0,65121.0,Marquinhos,4-2-3-1,Benoît Bastien,Match Report,,10.0,4.0,12.4,0.0,0.0,0.0,2022,ParisSaintGermain
15,2021-10-29,21:00,Ligue 1,Matchweek 12,Fri,Home,W,2,1,Lille,2.1,1.8,59.0,47874.0,Marquinhos,4-3-3,Amaury Delerue,Match Report,,17.0,6.0,15.0,1.0,0.0,0.0,2022,ParisSaintGermain
17,2021-11-06,21:00,Ligue 1,Matchweek 13,Sat,Away,W,3,2,Bordeaux,1.5,1.4,56.0,41172.0,Marquinhos,4-3-3,Ruddy Buquet,Match Report,,9.0,5.0,12.9,0.0,0.0,0.0,2022,ParisSaintGermain
18,2021-11-20,17:00,Ligue 1,Matchweek 14,Sat,Home,W,3,1,Nantes,1.8,1.4,66.0,47777.0,Marco Verratti,4-3-3,Jeremy Stinat,Match Report,,14.0,7.0,19.1,1.0,0.0,0.0,2022,ParisSaintGermain
20,2021-11-28,13:00,Ligue 1,Matchweek 15,Sun,Away,W,3,1,Saint-Étienne,2.7,0.8,71.0,24586.0,Marquinhos,4-2-3-1,Jérôme Brisard,Match Report,,15.0,8.0,13.7,0.0,0.0,0.0,2022,ParisSaintGermain
21,2021-12-01,21:00,Ligue 1,Matchweek 16,Wed,Home,D,0,0,Nice,1.9,1.0,70.0,47502.0,Marquinhos,4-3-3,Clément Turpin,Match Report,,22.0,5.0,19.6,1.0,0.0,0.0,2022,ParisSaintGermain
22,2021-12-04,21:00,Ligue 1,Matchweek 17,Sat,Away,D,1,1,Lens,1.9,1.1,64.0,36685.0,Marquinhos,4-3-3,François Letexier,Match Report,,13.0,6.0,15.6,1.0,0.0,0.0,2022,ParisSaintGermain
24,2021-12-12,20:45,Ligue 1,Matchweek 18,Sun,Home,W,2,0,Monaco,1.6,0.7,53.0,41154.0,Marquinhos,4-3-3,Benoît Bastien,Match Report,,8.0,1.0,20.8,2.0,1.0,1.0,2022,ParisSaintGermain
26,2021-12-22,21:00,Ligue 1,Matchweek 19,Wed,Away,D,1,1,Lorient,1.8,1.6,77.0,16603.0,Marquinhos,4-2-2-2,Jérémie Pignard,Match Report,,17.0,4.0,16.2,0.0,0.0,0.0,2022,ParisSaintGermain
28,2022-01-09,20:45,Ligue 1,Matchweek 20,Sun,Away,D,1,1,Lyon,1.0,1.0,68.0,4977.0,Marquinhos,4-3-3,François Letexier,Match Report,,15.0,3.0,19.1,1.0,0.0,0.0,2022,ParisSaintGermain
29,2022-01-15,21:00,Ligue 1,Matchweek 21,Sat,Home,W,2,0,Brest,2.0,1.0,68.0,4925.0,Marquinhos,4-3-3,Mikael Lesage,Match Report,,20.0,8.0,15.7,0.0,0.0,0.0,2022,ParisSaintGermain
30,2022-01-23,20:45,Ligue 1,Matchweek 22,Sun,Home,W,4,0,Reims,2.3,0.5,68.0,5000.0,Marquinhos,4-3-3,Eric Wattellier,Match Report,,22.0,8.0,14.8,0.0,0.0,0.0,2022,ParisSaintGermain
32,2022-02-06,20:45,Ligue 1,Matchweek 23,Sun,Away,W,5,1,Lille,3.9,1.0,59.0,48437.0,Marquinhos,4-3-3,François Letexier,Match Report,,18.0,7.0,17.8,2.0,0.0,0.0,2022,ParisSaintGermain
33,2022-02-11,21:00,Ligue 1,Matchweek 24,Fri,Home,W,1,0,Rennes,0.9,0.8,63.0,47000.0,Marquinhos,4-3-3,Benoît Bastien,Match Report,,12.0,1.0,16.9,0.0,0.0,0.0,2022,ParisSaintGermain
35,2022-02-19,21:00,Ligue 1,Matchweek 25,Sat,Away,L,1,3,Nantes,3.4,2.4,72.0,35500.0,Marquinhos,4-3-3,Mikael Lesage,Match Report,,15.0,8.0,13.2,1.0,0.0,1.0,2022,ParisSaintGermain
36,2022-02-26,21:00,Ligue 1,Matchweek 26,Sat,Home,W,3,1,Saint-Étienne,2.1,0.8,62.0,45000.0,Marquinhos,4-3-3,Pierre Gaillouste,Match Report,,21.0,8.0,18.2,3.0,0.0,0.0,2022,ParisSaintGermain
37,2022-03-05,21:00,Ligue 1,Matchweek 27,Sat,Away,L,0,1,Nice,0.4,0.9,57.0,31949.0,Marquinhos,4-3-3,Willy Delajod,Match Report,,8.0,2.0,17.9,0.0,0.0,0.0,2022,ParisSaintGermain
39,2022-03-13,13:00,Ligue 1,Matchweek 28,Sun,Home,W,3,0,Bordeaux,1.2,0.8,57.0,44000.0,Marquinhos,4-3-3,François Letexier,Match Report,,12.0,4.0,20.6,1.0,0.0,0.0,2022,ParisSaintGermain
40,2022-03-20,13:00,Ligue 1,Matchweek 29,Sun,Away,L,0,3,Monaco,1.0,1.9,60.0,16642.0,Marquinhos,4-3-3,Benoît Bastien,Match Report,,13.0,5.0,17.1,1.0,0.0,0.0,2022,ParisSaintGermain
41,2022-04-03,20:45,Ligue 1,Matchweek 30,Sun,Home,W,5,1,Lorient,1.9,0.6,66.0,40000.0,Marquinhos,4-4-2,Hakim Ben El Hadj Salem,Match Report,,15.0,7.0,16.8,1.0,0.0,0.0,2022,ParisSaintGermain
42,2022-04-09,21:00,Ligue 1,Matchweek 31,Sat,Away,W,6,1,Clermont Foot,3.7,1.4,63.0,12264.0,Presnel Kimpembe,4-3-3,Eric Wattellier,Match Report,,16.0,9.0,17.7,0.0,1.0,1.0,2022,ParisSaintGermain
43,2022-04-17,20:45,Ligue 1,Matchweek 32,Sun,Home,W,2,1,Marseille,1.5,0.9,43.0,46000.0,Marquinhos,4-3-3,François Letexier,Match Report,,6.0,2.0,19.7,2.0,1.0,1.0,2022,ParisSaintGermain
44,2022-04-20,21:00,Ligue 1,Matchweek 33,Wed,Away,W,3,0,Angers,1.7,0.8,58.0,13000.0,Marquinhos,3-5-2,Johan Hamel,Match Report,,15.0,8.0,17.6,0.0,0.0,0.0,2022,ParisSaintGermain
45,2022-04-23,21:00,Ligue 1,Matchweek 34,Sat,Home,D,1,1,Lens,2.0,0.8,66.0,47000.0,Marquinhos,3-4-3,Amaury Delerue,Match Report,,18.0,6.0,16.5,1.0,0.0,0.0,2022,ParisSaintGermain
46,2022-04-29,21:00,Ligue 1,Matchweek 35,Fri,Away,D,3,3,Strasbourg,2.3,1.7,56.0,26052.0,Marquinhos,3-4-3,Ruddy Buquet,Match Report,,14.0,6.0,21.2,2.0,0.0,0.0,2022,ParisSaintGermain
47,2022-05-08,20:45,Ligue 1,Matchweek 36,Sun,Home,D,2,2,Troyes,2.4,1.7,63.0,45000.0,Marquinhos,4-2-3-1,Jérôme Brisard,Match Report,,16.0,6.0,18.1,0.0,1.0,1.0,2022,ParisSaintGermain
48,2022-05-14,21:00,Ligue 1,Matchweek 37,Sat,Away,W,4,0,Montpellier,2.7,0.7,69.0,19586.0,Marquinhos,4-3-3,Jeremy Stinat,Match Report,,14.0,8.0,17.9,0.0,1.0,1.0,2022,ParisSaintGermain
49,2022-05-21,21:00,Ligue 1,Matchweek 38,Sat,Home,W,5,0,Metz,5.4,0.7,75.0,45000.0,Marquinhos,4-2-3-1,Antony Gautier,Match Report,,27.0,11.0,16.1,0.0,0.0,0.0,2022,ParisSaintGermain
0,2021-08-08,20:45,Ligue 1,Matchweek 1,Sun,Away,W,3,2,Montpellier,1.9,0.6,59.0,13500.0,Steve Mandanda,3-2-4-1,Jérémie Pignard,Match Report,,21.0,7.0,17.6,2.0,0.0,0.0,2022,Marseille
1,2021-08-15,20:45,Ligue 1,Matchweek 2,Sun,Home,D,2,2,Bordeaux,1.0,0.3,66.0,50000.0,Steve Mandanda,3-2-4-1,Ruddy Buquet,Match Report,,10.0,2.0,17.3,2.0,0.0,0.0,2022,Marseille
2,2021-08-28,21:00,Ligue 1,Matchweek 4,Sat,Home,W,3,1,Saint-Étienne,2.1,1.1,64.0,55039.0,Steve Mandanda,3-4-3◆,Benoît Millot,Match Report,,19.0,5.0,17.2,0.0,0.0,0.0,2022,Marseille
3,2021-09-11,21:00,Ligue 1,Matchweek 5,Sat,Away,W,2,0,Monaco,1.6,0.8,49.0,8615.0,Boubacar Kamara,3-3-3-1,Stéphanie Frappart,Match Report,,13.0,5.0,14.9,0.0,0.0,0.0,2022,Marseille
